Intercept	-1.58629703751536
A	-0.0230190252627363
C	0.0256290047217746
D	-0.023364593680354
E	-0.226186185031466
F	0.209912097958763
G	-0.0914611280545737
H	-0.0592516299236327
I	0.109386289829844
K	-0.163221761703257
L	0.119510467733569
M	0.0607632674865924
N	0.0610582618417106
P	-0.0821670968682275
Q	-0.170096876486667
R	-0.147835213485521
S	-0.116284140881958
T	0.098058213133693
V	0.127162962047294
W	0.425705843023766
Y	0.159466246253664
Pred	0.0475470506657468
