0.584445238113403	0.985823333263397	0.0341849364340305	-0.366854071617126	0.427092343568802	0
0.111827664077282	0.843733906745911	0.631005764007568	0.318011224269867	0.777353167533875	0
0.319122821092606	0.482953727245331	0.291456818580627	0.045977346599102	0.458370238542557	0
0.453481823205948	0.443170845508575	0.585689842700958	0.418299108743668	0.441439002752304	0
-1.03783905506134	-2.4445378780365	-1.08793652057648	-0.223710402846336	-1.14463973045349	0
0.422747164964676	1.05004668235779	0.190838992595673	-0.211979597806931	0.665671050548553	0
-0.127091437578201	-0.67144501209259	-0.769587874412537	0.0128074148669839	-0.427167117595673	0
-0.181218773126602	-0.927564978599548	-0.180852666497231	-0.296098411083221	-1.13831579685211	0
0.401352286338806	1.05541515350342	0.997616589069366	1.20011782646179	1.75179171562195	0
-0.756002426147461	-0.771953582763672	-0.622645258903503	0.211836576461792	-0.366965800523758	0
-0.611552953720093	-0.930613100528717	-0.646993160247803	-0.695526540279388	-0.690123856067657	0
0.408618092536926	0.712561070919037	0.495547324419022	0.175513118505478	0.738044321537018	0
0.459606260061264	0.997141718864441	0.308369755744934	-0.587555289268494	-0.479470551013947	0
0.458952248096466	1.91344249248505	1.06840980052948	0.864979088306427	1.2309011220932	0
0.377138048410416	1.18012464046478	1.1551468372345	0.619240939617157	1.1198399066925	0
0.47103163599968	0.450043797492981	0.627820134162903	-0.508261680603027	-0.224890321493149	0
-0.0519170612096786	-0.972455501556396	-0.517367601394653	0.0984210819005966	-0.221405267715454	0
0.0942303240299225	-0.217108473181725	-0.501023709774017	-0.159055650234222	-0.39596500992775	0
-0.531708002090454	-1.31490004062653	-0.564247190952301	-0.906313061714172	-1.0202648639679	0
-0.880891442298889	-1.85358202457428	-0.845764756202698	-0.820843756198883	-1.00491726398468	0
-0.171860322356224	-0.243492349982262	-0.271117389202118	-0.62008011341095	-0.343896567821503	0
0.0184785462915897	0.250698328018188	-0.161532625555992	0.322515189647675	0.215381368994713	0
-0.740111947059631	-1.31286537647247	-0.686434268951416	0.165172070264816	-0.158446595072746	0
-0.106829226016998	-0.474630802869797	0.192535594105721	-0.869921088218689	-0.689735293388367	0
0.19776163995266	0.977957367897034	-0.106291137635708	-0.954707860946655	-1.06244671344757	0
0.296490997076035	0.422022849321365	0.265196233987808	0.111994341015816	0.722545921802521	0
0.145576775074005	0.472729623317719	0.255148708820343	0.188099533319473	0.177005186676979	0
-0.0331317335367203	-0.0528929084539413	-0.272364467382431	-0.0706353634595871	-0.217455953359604	0
0	0	0	0	0	-0.883774936199188
0	0	0	0	0	-2.17294383049011
0	0	0	0	0	-1.41755568981171
0	0	0	0	0	-2.50243878364563
0	0	0	0	0	-2.47428131103516
