0.0010	0.27829
0.0020	0.27136
0.0030	0.25949
0.0040	0.25024
0.0050	0.23977
0.0060	0.23518
0.0070	0.23027
0.0080	0.22484
0.0090	0.21759
0.0100	0.21292
0.0200	0.18256
0.0300	0.16303
0.0400	0.14975
0.0500	0.13948
0.0600	0.13136
0.0700	0.12490
0.0800	0.11927
0.0900	0.11326
0.1000	0.10941
0.2000	0.07959
0.3000	0.06323
0.4000	0.05308
0.5000	0.04598
0.6000	0.04085
0.7000	0.03657
0.8000	0.03313
0.9000	0.03036
1.0000	0.02813
2.0000	0.01635
3.0000	0.01169
4.0000	0.00911
5.0000	0.00752
6.0000	0.00640
7.0000	0.00559
8.0000	0.00498
9.0000	0.00449
10.0000	0.00410
20.0000	0.00221
30.0000	0.00150
40.0000	0.00108
50.0000	0.00080
60.0000	0.00060
70.0000	0.00047
80.0000	0.00037
90.0000	0.00028
100.0000	0.00000
