0.0010	0.28225
0.0020	0.26834
0.0030	0.25401
0.0040	0.24939
0.0050	0.23521
0.0060	0.23055
0.0070	0.22526
0.0080	0.22007
0.0090	0.21767
0.0100	0.21370
0.0200	0.18445
0.0300	0.16397
0.0400	0.15095
0.0500	0.13856
0.0600	0.12964
0.0700	0.12360
0.0800	0.11616
0.0900	0.11091
0.1000	0.10630
0.2000	0.07647
0.3000	0.06189
0.4000	0.05199
0.5000	0.04550
0.6000	0.04043
0.7000	0.03670
0.8000	0.03364
0.9000	0.03109
1.0000	0.02888
2.0000	0.01727
3.0000	0.01251
4.0000	0.00990
5.0000	0.00822
6.0000	0.00704
7.0000	0.00617
8.0000	0.00550
9.0000	0.00495
10.0000	0.00451
20.0000	0.00239
30.0000	0.00158
40.0000	0.00113
50.0000	0.00081
60.0000	0.00060
70.0000	0.00045
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
