0.0010	0.27051
0.0020	0.25420
0.0030	0.24549
0.0040	0.23064
0.0050	0.22579
0.0060	0.22141
0.0070	0.21752
0.0080	0.21227
0.0090	0.20259
0.0100	0.19662
0.0200	0.16813
0.0300	0.15526
0.0400	0.14458
0.0500	0.13381
0.0600	0.12584
0.0700	0.11907
0.0800	0.11280
0.0900	0.10801
0.1000	0.10303
0.2000	0.07494
0.3000	0.06016
0.4000	0.05114
0.5000	0.04470
0.6000	0.03957
0.7000	0.03565
0.8000	0.03246
0.9000	0.03005
1.0000	0.02796
2.0000	0.01680
3.0000	0.01237
4.0000	0.00984
5.0000	0.00820
6.0000	0.00705
7.0000	0.00620
8.0000	0.00554
9.0000	0.00500
10.0000	0.00457
20.0000	0.00243
30.0000	0.00160
40.0000	0.00112
50.0000	0.00080
60.0000	0.00059
70.0000	0.00044
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
