0.0010	0.28190
0.0020	0.26402
0.0030	0.25354
0.0040	0.24746
0.0050	0.23915
0.0060	0.23161
0.0070	0.22616
0.0080	0.22340
0.0090	0.22002
0.0100	0.21570
0.0200	0.19212
0.0300	0.17024
0.0400	0.15507
0.0500	0.14379
0.0600	0.13624
0.0700	0.12796
0.0800	0.12229
0.0900	0.11775
0.1000	0.11272
0.2000	0.08034
0.3000	0.06459
0.4000	0.05357
0.5000	0.04652
0.6000	0.04137
0.7000	0.03723
0.8000	0.03393
0.9000	0.03126
1.0000	0.02925
2.0000	0.01714
3.0000	0.01238
4.0000	0.00978
5.0000	0.00812
6.0000	0.00694
7.0000	0.00606
8.0000	0.00540
9.0000	0.00487
10.0000	0.00444
20.0000	0.00236
30.0000	0.00157
40.0000	0.00112
50.0000	0.00081
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
