0.0010	0.27470
0.0020	0.25584
0.0030	0.24555
0.0040	0.23556
0.0050	0.22651
0.0060	0.22397
0.0070	0.21926
0.0080	0.21509
0.0090	0.20884
0.0100	0.20387
0.0200	0.17352
0.0300	0.15655
0.0400	0.14381
0.0500	0.13425
0.0600	0.12693
0.0700	0.12021
0.0800	0.11516
0.0900	0.11058
0.1000	0.10657
0.2000	0.07662
0.3000	0.06165
0.4000	0.05219
0.5000	0.04507
0.6000	0.04007
0.7000	0.03614
0.8000	0.03289
0.9000	0.03049
1.0000	0.02824
2.0000	0.01671
3.0000	0.01201
4.0000	0.00947
5.0000	0.00790
6.0000	0.00678
7.0000	0.00594
8.0000	0.00529
9.0000	0.00478
10.0000	0.00435
20.0000	0.00234
30.0000	0.00156
40.0000	0.00112
50.0000	0.00082
60.0000	0.00061
70.0000	0.00046
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
