0.0010	0.28494
0.0020	0.26777
0.0030	0.25266
0.0040	0.24604
0.0050	0.23900
0.0060	0.23167
0.0070	0.22591
0.0080	0.21961
0.0090	0.21660
0.0100	0.21433
0.0200	0.18951
0.0300	0.16978
0.0400	0.15538
0.0500	0.14557
0.0600	0.13697
0.0700	0.12892
0.0800	0.12202
0.0900	0.11623
0.1000	0.11277
0.2000	0.08168
0.3000	0.06603
0.4000	0.05578
0.5000	0.04818
0.6000	0.04283
0.7000	0.03863
0.8000	0.03525
0.9000	0.03253
1.0000	0.03013
2.0000	0.01792
3.0000	0.01286
4.0000	0.01015
5.0000	0.00838
6.0000	0.00715
7.0000	0.00624
8.0000	0.00553
9.0000	0.00498
10.0000	0.00453
20.0000	0.00236
30.0000	0.00155
40.0000	0.00110
50.0000	0.00080
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
