0.0010	0.29183
0.0020	0.26821
0.0030	0.26181
0.0040	0.25424
0.0050	0.24717
0.0060	0.23899
0.0070	0.23472
0.0080	0.22990
0.0090	0.22734
0.0100	0.22189
0.0200	0.19724
0.0300	0.17661
0.0400	0.16304
0.0500	0.15211
0.0600	0.14208
0.0700	0.13557
0.0800	0.12907
0.0900	0.12382
0.1000	0.11795
0.2000	0.08594
0.3000	0.06949
0.4000	0.05851
0.5000	0.05045
0.6000	0.04476
0.7000	0.04030
0.8000	0.03657
0.9000	0.03372
1.0000	0.03123
2.0000	0.01842
3.0000	0.01331
4.0000	0.01048
5.0000	0.00868
6.0000	0.00742
7.0000	0.00649
8.0000	0.00577
9.0000	0.00519
10.0000	0.00472
20.0000	0.00245
30.0000	0.00160
40.0000	0.00113
50.0000	0.00082
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
