0.0010	0.28080
0.0020	0.26137
0.0030	0.25258
0.0040	0.23919
0.0050	0.23478
0.0060	0.22959
0.0070	0.22110
0.0080	0.21384
0.0090	0.21174
0.0100	0.20475
0.0200	0.17916
0.0300	0.15994
0.0400	0.14732
0.0500	0.13776
0.0600	0.12818
0.0700	0.12012
0.0800	0.11553
0.0900	0.10927
0.1000	0.10446
0.2000	0.07734
0.3000	0.06210
0.4000	0.05284
0.5000	0.04601
0.6000	0.04100
0.7000	0.03689
0.8000	0.03361
0.9000	0.03095
1.0000	0.02872
2.0000	0.01716
3.0000	0.01239
4.0000	0.00979
5.0000	0.00811
6.0000	0.00691
7.0000	0.00603
8.0000	0.00536
9.0000	0.00482
10.0000	0.00438
20.0000	0.00229
30.0000	0.00153
40.0000	0.00110
50.0000	0.00082
60.0000	0.00061
70.0000	0.00046
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
