0.0010	0.28087
0.0020	0.26327
0.0030	0.25488
0.0040	0.24540
0.0050	0.23782
0.0060	0.23286
0.0070	0.22793
0.0080	0.22477
0.0090	0.22096
0.0100	0.21901
0.0200	0.19089
0.0300	0.17135
0.0400	0.15756
0.0500	0.14672
0.0600	0.13712
0.0700	0.13041
0.0800	0.12327
0.0900	0.11881
0.1000	0.11382
0.2000	0.08258
0.3000	0.06642
0.4000	0.05655
0.5000	0.04928
0.6000	0.04378
0.7000	0.03970
0.8000	0.03603
0.9000	0.03332
1.0000	0.03083
2.0000	0.01809
3.0000	0.01301
4.0000	0.01019
5.0000	0.00840
6.0000	0.00715
7.0000	0.00623
8.0000	0.00551
9.0000	0.00495
10.0000	0.00449
20.0000	0.00234
30.0000	0.00154
40.0000	0.00110
50.0000	0.00081
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
