0.0010	0.28172
0.0020	0.27597
0.0030	0.25904
0.0040	0.25276
0.0050	0.24723
0.0060	0.24191
0.0070	0.23417
0.0080	0.23083
0.0090	0.22734
0.0100	0.22287
0.0200	0.19482
0.0300	0.17392
0.0400	0.15819
0.0500	0.14740
0.0600	0.13842
0.0700	0.13078
0.0800	0.12433
0.0900	0.11838
0.1000	0.11242
0.2000	0.08049
0.3000	0.06369
0.4000	0.05351
0.5000	0.04639
0.6000	0.04138
0.7000	0.03720
0.8000	0.03385
0.9000	0.03109
1.0000	0.02877
2.0000	0.01685
3.0000	0.01213
4.0000	0.00953
5.0000	0.00793
6.0000	0.00680
7.0000	0.00596
8.0000	0.00530
9.0000	0.00477
10.0000	0.00435
20.0000	0.00232
30.0000	0.00155
40.0000	0.00111
50.0000	0.00081
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00027
100.0000	0.00000
