0.0010	0.27043
0.0020	0.25072
0.0030	0.24776
0.0040	0.24008
0.0050	0.23262
0.0060	0.22862
0.0070	0.22548
0.0080	0.22013
0.0090	0.21285
0.0100	0.20977
0.0200	0.18480
0.0300	0.16314
0.0400	0.14967
0.0500	0.13914
0.0600	0.13100
0.0700	0.12362
0.0800	0.11638
0.0900	0.10979
0.1000	0.10393
0.2000	0.07390
0.3000	0.05814
0.4000	0.04822
0.5000	0.04127
0.6000	0.03678
0.7000	0.03307
0.8000	0.02998
0.9000	0.02755
1.0000	0.02556
2.0000	0.01510
3.0000	0.01101
4.0000	0.00879
5.0000	0.00733
6.0000	0.00630
7.0000	0.00554
8.0000	0.00496
9.0000	0.00449
10.0000	0.00411
20.0000	0.00226
30.0000	0.00154
40.0000	0.00112
50.0000	0.00083
60.0000	0.00062
70.0000	0.00047
80.0000	0.00036
90.0000	0.00027
100.0000	0.00000
