0.0010	0.28658
0.0020	0.26184
0.0030	0.25065
0.0040	0.23730
0.0050	0.23044
0.0060	0.22380
0.0070	0.21912
0.0080	0.21196
0.0090	0.20982
0.0100	0.20641
0.0200	0.17595
0.0300	0.15831
0.0400	0.14521
0.0500	0.13530
0.0600	0.12560
0.0700	0.11974
0.0800	0.11328
0.0900	0.10751
0.1000	0.10243
0.2000	0.07353
0.3000	0.05938
0.4000	0.04991
0.5000	0.04381
0.6000	0.03943
0.7000	0.03564
0.8000	0.03276
0.9000	0.03027
1.0000	0.02830
2.0000	0.01730
3.0000	0.01270
4.0000	0.01012
5.0000	0.00847
6.0000	0.00727
7.0000	0.00640
8.0000	0.00571
9.0000	0.00515
10.0000	0.00469
20.0000	0.00246
30.0000	0.00160
40.0000	0.00111
50.0000	0.00079
60.0000	0.00058
70.0000	0.00044
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
