0.0010	0.27295
0.0020	0.25488
0.0030	0.24263
0.0040	0.23726
0.0050	0.23375
0.0060	0.23060
0.0070	0.22303
0.0080	0.21648
0.0090	0.21349
0.0100	0.21007
0.0200	0.17811
0.0300	0.16129
0.0400	0.14919
0.0500	0.13770
0.0600	0.13103
0.0700	0.12520
0.0800	0.11880
0.0900	0.11309
0.1000	0.10667
0.2000	0.07651
0.3000	0.06151
0.4000	0.05180
0.5000	0.04507
0.6000	0.03997
0.7000	0.03565
0.8000	0.03260
0.9000	0.03009
1.0000	0.02793
2.0000	0.01673
3.0000	0.01201
4.0000	0.00947
5.0000	0.00782
6.0000	0.00668
7.0000	0.00585
8.0000	0.00519
9.0000	0.00469
10.0000	0.00428
20.0000	0.00230
30.0000	0.00155
40.0000	0.00112
50.0000	0.00082
60.0000	0.00061
70.0000	0.00046
80.0000	0.00035
90.0000	0.00027
100.0000	0.00000
