0.0010	0.29633
0.0020	0.28314
0.0030	0.26939
0.0040	0.25804
0.0050	0.24747
0.0060	0.24124
0.0070	0.23089
0.0080	0.22683
0.0090	0.21906
0.0100	0.21485
0.0200	0.18745
0.0300	0.16775
0.0400	0.15082
0.0500	0.14052
0.0600	0.13267
0.0700	0.12487
0.0800	0.11850
0.0900	0.11239
0.1000	0.10749
0.2000	0.07697
0.3000	0.06200
0.4000	0.05275
0.5000	0.04614
0.6000	0.04139
0.7000	0.03758
0.8000	0.03445
0.9000	0.03183
1.0000	0.02961
2.0000	0.01802
3.0000	0.01330
4.0000	0.01058
5.0000	0.00879
6.0000	0.00751
7.0000	0.00657
8.0000	0.00584
9.0000	0.00526
10.0000	0.00479
20.0000	0.00248
30.0000	0.00160
40.0000	0.00111
50.0000	0.00079
60.0000	0.00058
70.0000	0.00044
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
