0.0010	0.28138
0.0020	0.25065
0.0030	0.23559
0.0040	0.22225
0.0050	0.21213
0.0060	0.20542
0.0070	0.19744
0.0080	0.19469
0.0090	0.18874
0.0100	0.18346
0.0200	0.15753
0.0300	0.14238
0.0400	0.13072
0.0500	0.12300
0.0600	0.11420
0.0700	0.10653
0.0800	0.10060
0.0900	0.09628
0.1000	0.09283
0.2000	0.06783
0.3000	0.05413
0.4000	0.04559
0.5000	0.04022
0.6000	0.03609
0.7000	0.03277
0.8000	0.02999
0.9000	0.02763
1.0000	0.02566
2.0000	0.01570
3.0000	0.01153
4.0000	0.00924
5.0000	0.00773
6.0000	0.00669
7.0000	0.00589
8.0000	0.00527
9.0000	0.00477
10.0000	0.00437
20.0000	0.00236
30.0000	0.00158
40.0000	0.00113
50.0000	0.00083
60.0000	0.00061
70.0000	0.00046
80.0000	0.00035
90.0000	0.00026
100.0000	0.00000
