0.0010	0.28599
0.0020	0.27522
0.0030	0.26650
0.0040	0.25825
0.0050	0.24895
0.0060	0.24458
0.0070	0.23597
0.0080	0.22818
0.0090	0.22376
0.0100	0.22166
0.0200	0.19645
0.0300	0.17755
0.0400	0.16380
0.0500	0.15254
0.0600	0.14356
0.0700	0.13631
0.0800	0.12895
0.0900	0.12336
0.1000	0.11896
0.2000	0.08678
0.3000	0.06932
0.4000	0.05858
0.5000	0.05118
0.6000	0.04573
0.7000	0.04127
0.8000	0.03784
0.9000	0.03476
1.0000	0.03233
2.0000	0.01884
3.0000	0.01353
4.0000	0.01061
5.0000	0.00876
6.0000	0.00747
7.0000	0.00652
8.0000	0.00578
9.0000	0.00519
10.0000	0.00473
20.0000	0.00244
30.0000	0.00160
40.0000	0.00113
50.0000	0.00082
60.0000	0.00060
70.0000	0.00045
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
