0.0010	0.30818
0.0020	0.28949
0.0030	0.27626
0.0040	0.27036
0.0050	0.26459
0.0060	0.25895
0.0070	0.25220
0.0080	0.24865
0.0090	0.24510
0.0100	0.24327
0.0200	0.21410
0.0300	0.19904
0.0400	0.18481
0.0500	0.17266
0.0600	0.16225
0.0700	0.15530
0.0800	0.14840
0.0900	0.14297
0.1000	0.13806
0.2000	0.09947
0.3000	0.07943
0.4000	0.06703
0.5000	0.05780
0.6000	0.05101
0.7000	0.04568
0.8000	0.04170
0.9000	0.03842
1.0000	0.03543
2.0000	0.02031
3.0000	0.01431
4.0000	0.01109
5.0000	0.00907
6.0000	0.00766
7.0000	0.00663
8.0000	0.00584
9.0000	0.00522
10.0000	0.00472
20.0000	0.00237
30.0000	0.00154
40.0000	0.00110
50.0000	0.00080
60.0000	0.00059
70.0000	0.00045
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
