0.0010	0.27899
0.0020	0.26693
0.0030	0.25770
0.0040	0.24710
0.0050	0.24240
0.0060	0.23621
0.0070	0.23025
0.0080	0.22705
0.0090	0.22131
0.0100	0.21856
0.0200	0.18909
0.0300	0.17092
0.0400	0.15860
0.0500	0.14924
0.0600	0.14158
0.0700	0.13352
0.0800	0.12668
0.0900	0.12102
0.1000	0.11582
0.2000	0.08431
0.3000	0.06750
0.4000	0.05754
0.5000	0.05001
0.6000	0.04471
0.7000	0.04043
0.8000	0.03697
0.9000	0.03401
1.0000	0.03163
2.0000	0.01893
3.0000	0.01346
4.0000	0.01047
5.0000	0.00859
6.0000	0.00730
7.0000	0.00633
8.0000	0.00559
9.0000	0.00501
10.0000	0.00454
20.0000	0.00237
30.0000	0.00157
40.0000	0.00112
50.0000	0.00082
60.0000	0.00060
70.0000	0.00044
80.0000	0.00034
90.0000	0.00026
100.0000	0.00000
