0.0010	0.28929
0.0020	0.26761
0.0030	0.25000
0.0040	0.24089
0.0050	0.23476
0.0060	0.22912
0.0070	0.22381
0.0080	0.22088
0.0090	0.21772
0.0100	0.21503
0.0200	0.19079
0.0300	0.17089
0.0400	0.15942
0.0500	0.14957
0.0600	0.14088
0.0700	0.13299
0.0800	0.12504
0.0900	0.12077
0.1000	0.11466
0.2000	0.08597
0.3000	0.06952
0.4000	0.05893
0.5000	0.05170
0.6000	0.04625
0.7000	0.04195
0.8000	0.03849
0.9000	0.03580
1.0000	0.03348
2.0000	0.02031
3.0000	0.01487
4.0000	0.01179
5.0000	0.00979
6.0000	0.00839
7.0000	0.00735
8.0000	0.00653
9.0000	0.00589
10.0000	0.00536
20.0000	0.00274
30.0000	0.00172
40.0000	0.00114
50.0000	0.00077
60.0000	0.00055
70.0000	0.00041
80.0000	0.00032
90.0000	0.00024
100.0000	0.00000
