0.0010	0.28590
0.0020	0.27266
0.0030	0.25383
0.0040	0.24905
0.0050	0.23861
0.0060	0.23317
0.0070	0.22628
0.0080	0.22035
0.0090	0.21664
0.0100	0.21329
0.0200	0.18354
0.0300	0.16128
0.0400	0.14971
0.0500	0.13980
0.0600	0.13211
0.0700	0.12488
0.0800	0.11803
0.0900	0.11196
0.1000	0.10707
0.2000	0.07419
0.3000	0.05921
0.4000	0.04941
0.5000	0.04288
0.6000	0.03813
0.7000	0.03425
0.8000	0.03108
0.9000	0.02868
1.0000	0.02670
2.0000	0.01605
3.0000	0.01180
4.0000	0.00935
5.0000	0.00779
6.0000	0.00669
7.0000	0.00587
8.0000	0.00523
9.0000	0.00473
10.0000	0.00432
20.0000	0.00233
30.0000	0.00156
40.0000	0.00112
50.0000	0.00082
60.0000	0.00060
70.0000	0.00045
80.0000	0.00035
90.0000	0.00027
100.0000	0.00000
